Activated,AssistedTackles,BlockedKickReturnTouchdowns,BlockedKickReturnYards,BlockedKicks,CustomD365FantasyPoints,DefensiveSnapsPlayed,DefensiveTeamSnaps,DefensiveTouchdowns,DraftKingsSalary,ExtraPointsAttempted,ExtraPointsHadBlocked,ExtraPointsMade,FanDuelSalary,FantasyDataSalary,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FantasyPointsPPR,FantasyPointsYahoo,FantasyPosition,FieldGoalPercentage,FieldGoalReturnTouchdowns,FieldGoalReturnYards,FieldGoalsAttempted,FieldGoalsHadBlocked,FieldGoalsLongestMade,FieldGoalsMade,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FumbleReturnTouchdowns,FumbleReturnYards,Fumbles,FumblesForced,FumblesLost,FumblesOutOfBounds,FumblesOwnRecoveries,FumblesRecovered,GameDate,GameKey,HomeOrAway,Humidity,InterceptionReturnTouchdowns,InterceptionReturnYards,Interceptions,IsGameOver,KickReturnFairCatches,KickReturnLong,KickReturnTouchdowns,KickReturnYards,KickReturnYardsPerAttempt,KickReturns,MiscAssistedTackles,MiscFumblesForced,MiscFumblesRecovered,MiscSoloTackles,Name,Number,OffensiveSnapsPlayed,OffensiveTeamSnaps,OffensiveTouchdowns,Opponent,PassesDefended,PassingAttempts,PassingCompletionPercentage,PassingCompletions,PassingInterceptions,PassingLong,PassingRating,PassingSackYards,PassingSacks,PassingTouchdowns,PassingYards,PassingYardsPerAttempt,PassingYardsPerCompletion,Played,PlayerGameID,PlayerID,PlayingSurface,Position,PositionCategory,PuntAverage,PuntInside20,PuntLong,PuntNetAverage,PuntNetYards,PuntReturnFairCatches,PuntReturnLong,PuntReturnTouchdowns,PuntReturnYards,PuntReturnYardsPerAttempt,PuntReturns,PuntTouchbacks,PuntYards,Punts,PuntsHadBlocked,QuarterbackHits,ReceivingLong,ReceivingTargets,ReceivingTouchdowns,ReceivingYards,ReceivingYardsPerReception,ReceivingYardsPerTarget,ReceptionPercentage,Receptions,RushingAttempts,RushingLong,RushingTouchdowns,RushingYards,RushingYardsPerAttempt,SackYards,Sacks,Safeties,SafetiesAllowed,ScoringDetails,Season,SeasonType,ShortName,SoloTackles,SpecialTeamsAssistedTackles,SpecialTeamsFumblesForced,SpecialTeamsFumblesRecovered,SpecialTeamsSnapsPlayed,SpecialTeamsSoloTackles,SpecialTeamsTeamSnaps,SpecialTeamsTouchdowns,Stadium,Started,Tackles,TacklesForLoss,Team,Temperature,Touchdowns,TwoPointConversionPasses,TwoPointConversionReceptions,TwoPointConversionReturns,TwoPointConversionRuns,VictivSalary,Week,WindSpeed,YahooSalary,id
1,0,0,0,0,5.9,0,70,0,3600,0,0,0,5800,5800,4.9,5.9,5.4,5.9,5.4,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-13T13:00:00,201510113,HOME,38,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Alfred Blue,28,22,77,0,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14454775,16189,Dome,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,7,7,3.5,50,1,9,11,0,42,4.7,0,0,0,0,,2015,1,A.Blue,0,0,0,0,23,0,23,0,Reliant Stadium,1,0,0,HOU,80,0,0,0,0,0,,1,10,16,0aa78496-daa9-44a8-805d-0eddf4484bd6
1,0,0,0,0,23,0,71,0,4100,0,0,0,6400,6400,22,23,22.5,23,22.5,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-13T13:00:00,201510124,HOME,49,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Chris Ivory,33,32,61,2,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14454857,12239,Artificial,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,9,9,9,100,1,20,19,2,91,4.6,0,0,0,0,"[object Object],[object Object]",2015,1,C.Ivory,0,0,0,0,0,0,17,0,MetLife Stadium,1,0,0,NYJ,77,2,0,0,0,0,,1,8,17,040875ec-7f49-4506-9c4f-80bacb4aee39
1,0,0,0,0,10,0,66,0,3000,0,0,0,4900,4900,8,10,9,10,9,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-27T13:00:00,201510305,AWAY,96,0,0,0,true,0,15,0,15,14,1,0,0,0,0,Khiry Robinson,29,15,72,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14649770,15645,Grass,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,8,4,4,100,2,7,8,1,12,1.8,0,0,0,0,[object Object],2015,1,K.Robinson,0,0,0,0,6,0,25,0,Bank of America Stadium,0,0,0,NO,74,1,0,0,0,0,,3,9,13,044a1a83-8210-42f9-ba7b-8520cc99c9bb
1,0,0,0,0,2.8,0,57,0,3700,0,0,0,5500,5500,2.8,2.8,2.8,2.8,2.8,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-13T13:00:00,201510135,HOME,58,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Matt  Jones,31,10,79,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14454923,16856,Grass,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,28,4.7,0,0,0,0,,2015,1,M.Jones,0,0,0,0,11,0,15,0,FedEx Field,0,0,0,WAS,69,0,0,0,0,0,,1,10,10,067040b6-6ef9-402e-abe4-c28e7f28d3a0
1,0,0,0,0,5,0,63,0,5300,0,0,0,6600,6600,2,5,3.5,5,3.5,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-16T20:30:00,201511007,HOME,56,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Jeremy Hill,32,20,68,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14984922,16112,Artificial,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,1.7,1.7,100,3,6,6,0,14,2,0,0,0,0,,2015,1,J.Hill,0,0,0,0,0,0,23,0,Paul Brown Stadium,1,0,0,CIN,49,0,0,0,0,0,,10,3,20,05219dc7-6295-47b8-be37-73d408b60c44
1,0,0,0,0,35.6,0,72,0,7000,0,0,0,8000,8000,27.6,38.6,31.6,35.6,31.6,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-15T20:25:00,201510622,AWAY,39,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Devonta Freeman,24,63,73,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14766633,16524,Dome,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,1,56,7,5.6,80,8,15,25,1,118,9.1,0,0,0,0,"[object Object],[object Object]",2015,1,D.Freeman,0,0,0,0,0,0,25,0,Mercedes-Benz Superdome,1,0,0,ATL,98,2,0,0,0,0,,6,10,32,01f9765c-6549-4a90-b976-f5d8ddeb4fbc
1,0,0,0,0,0.7,0,68,0,3000,0,0,0,4600,4600,0.7,0.7,0.7,0.7,0.7,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-15T13:00:00,201511034,HOME,22,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Bishop Sankey,20,3,46,0,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14961035,16178,Grass,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6,3.3,0,0,0,0,,2015,1,B.Sankey,0,0,0,0,0,0,23,0,LP Field,0,0,0,TEN,53,0,0,0,0,0,,10,1,10,05fb3a33-1304-4133-ac6c-8146ce4d0893
1,0,0,0,0,12.2,0,60,0,3000,0,0,0,4500,4500,9.2,12.2,10.7,12.2,10.7,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-01T09:30:00,201510816,HOME,78,0,0,0,true,0,23,0,23,27,0,0,0,0,0,"De'Anthony Thomas",13,16,65,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14866472,16305,Dome,RB,OFF,0,0,0,0,0,0,31,0,35,6.8,5,0,0,0,0,0,23,3,0,22,7.3,7.3,100,3,0,10,0,8,8.6,0,0,0,0,[object Object],2015,1,D.Thomas,0,0,0,0,8,0,23,0,Wembley Stadium,0,0,0,KC,43,0,0,0,0,0,,8,1,10,08a4c843-b981-4793-bec2-652e71e994d8
1,0,0,0,0,0.8,0,78,0,3000,0,0,0,4900,4900,0.8,0.8,0.8,0.8,0.8,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-20T13:00:00,201510220,HOME,51,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Matt Asiata,44,4,65,0,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14621395,13255,Dome,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,8,4.2,0,0,0,0,,2015,1,M.Asiata,0,0,0,0,11,1,21,0,Mall of America Field,0,1,0,MIN,69,0,0,0,0,0,,2,0,13,0b94f8b4-70e0-4d1f-a626-48a47874aef0
1,0,0,0,0,17.9,0,67,0,6200,0,0,0,7700,7700,11.9,17.9,14.9,17.9,14.9,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-15T13:00:00,201511026,HOME,31,0,0,0,true,0,0,0,0,0,0,0,0,0,0,DeMarco Murray,29,60,96,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14960836,13124,Grass,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,58,9.7,7.2,75,6,20,13,0,56,2.6,0,0,0,0,,2015,1,D.Murray,0,0,0,0,0,0,29,0,Lincoln Financial Field,1,0,0,PHI,55,0,0,0,0,0,,10,12,30,04818c23-2792-4bcb-82c0-fa42e7128b5c
1,0,0,0,0,9.6,0,78,0,6100,0,0,0,7500,7500,8.6,9.6,9.1,9.6,9.1,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-27T16:25:00,201510319,AWAY,69,0,0,0,true,0,0,0,0,0,0,0,0,0,0,LeSean McCoy,25,34,65,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14650436,11932,Grass,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,10,10,3.3,33.3,1,11,9,0,17,1.6,0,0,0,0,[object Object],2015,1,L.McCoy,0,0,0,0,0,0,18,0,Sun Life Stadium,1,0,0,BUF,93,1,0,0,0,0,,3,6,29,04f044f3-01c4-4dc5-9e7f-456f1674ab36
1,0,0,0,0,22.6,0,64,0,4800,0,0,0,6900,6900,22.6,25.6,22.6,22.6,22.6,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-04T09:30:00,201510419,AWAY,70,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Chris Ivory,33,54,77,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14687106,12239,Grass,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,32,24,1,184,6.3,0,0,0,0,[object Object],2015,1,C.Ivory,0,0,0,0,0,0,20,0,Sun Life Stadium,1,0,0,NYJ,65,1,0,0,0,0,,4,5,,086a1faf-a216-4a5e-93db-dbceeb556d97
1,0,0,0,0,19.8,0,62,0,4300,0,0,0,6400,6400,17.8,22.8,18.8,19.8,18.8,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-18T13:00:00,201510634,AWAY,46,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Lamar Miller,26,47,67,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14775769,13791,Grass,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,2.5,1.7,66.7,2,22,22,1,134,7,0,0,0,0,[object Object],2015,1,L.Miller,0,0,0,0,0,0,17,0,LP Field,1,0,0,MIA,66,1,0,0,0,0,,6,9,21,0563a33d-bd85-4d25-b2ed-ff3781b50488
1,0,0,0,0,2.4,0,63,0,4700,0,0,0,6300,6300,1.4,2.4,1.9,2.4,1.9,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-27T13:00:00,201510332,HOME,53,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Todd Gurley,30,14,52,0,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14650153,16771,Dome,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5,5,5,100,1,6,4,0,9,1.6,0,0,0,0,,2015,1,T.Gurley,0,0,0,0,0,0,18,0,Edward Jones Dome,0,0,0,STL,75,0,0,0,0,0,,3,0,25,027948a9-a69b-4f09-9ab4-c0ae75bbfae7
1,0,0,0,0,7.8,0,75,0,3400,0,0,0,5200,5200,4.8,7.8,6.3,7.8,6.3,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-25T13:00:00,201510711,HOME,57,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Theo Riddick,25,30,54,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14818181,15126,Dome,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,40,13.3,10,75,3,2,8,0,6,2.2,0,0,0,0,,2015,1,T.Riddick,0,0,0,0,0,0,28,0,Ford Field,0,0,0,DET,55,0,0,0,0,0,,7,0,17,0885df95-b551-47b3-9c79-53f34c912cba
1,0,0,0,0,28.6,0,63,0,5100,0,0,0,7300,7300,25.6,31.6,27.1,28.6,27.1,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-18T13:00:00,201510624,HOME,35,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Chris Ivory,33,34,67,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14775930,12239,Artificial,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,50,16.7,16.7,100,3,23,54,1,173,8.7,0,0,0,0,[object Object],2015,1,C.Ivory,0,0,0,0,0,0,19,0,MetLife Stadium,1,0,0,NYJ,58,1,0,0,0,0,,6,18,26,0a52c7b1-7253-499c-a321-8f99c2991408
1,0,0,0,0,0,0,72,0,3000,0,0,0,5100,5100,0,0,0,0,0,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-18T13:00:00,201510628,HOME,55,0,0,0,true,0,41,0,105,22.2,4,0,0,0,0,Dri Archer,13,0,57,0,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14775972,16144,Grass,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2015,1,D.Archer,0,0,0,0,4,0,21,0,Heinz Field,0,0,0,PIT,53,0,0,0,0,0,,6,14,10,0bc17d6c-7d04-4363-9f3d-9b5b95d9644a
1,0,0,0,0,-0.1,0,78,0,,0,0,0,4500,4500,-0.1,-0.1,-0.1,-0.1,-0.1,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-27T16:25:00,201510319,AWAY,69,0,0,0,true,0,0,0,0,0,0,0,0,0,0,Anthony Dixon,26,12,65,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14650447,12285,Grass,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,,2015,1,A.Dixon,0,0,0,0,17,0,18,0,Sun Life Stadium,0,0,0,BUF,93,0,0,0,0,0,,3,6,,05499371-2c69-4f94-9fe8-a4a2bce62f4a
1,0,0,0,0,38.5,0,70,0,5500,0,0,0,6500,6500,36.5,41.5,37.5,38.5,37.5,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-08T13:00:00,201510928,HOME,34,0,0,0,true,0,0,0,0,0,0,0,0,0,0,DeAngelo Williams,34,80,85,2,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14919102,7580,Grass,RB,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,55,27.5,13.8,50,2,24,53,1,152,5.7,0,0,0,0,"[object Object],[object Object]",2015,1,D.Williams,0,0,0,0,0,0,27,0,Heinz Field,0,0,0,PIT,48,1,0,1,0,0,,9,4,23,050b0df6-402e-4785-8721-69844720ff71
